step,description,value
token_2_dim_34,Dimension 34,0.13497304916381836
token_2_dim_35,Dimension 35,0.06562148779630661
token_2_dim_36,Dimension 36,-0.05000017583370209
token_2_dim_37,Dimension 37,0.07850631326436996
token_2_dim_38,Dimension 38,0.007481265813112259
token_2_dim_39,Dimension 39,-0.3506580889225006
token_2_dim_40,Dimension 40,0.06877464801073074
token_2_dim_41,Dimension 41,0.35372012853622437
token_2_dim_42,Dimension 42,0.020088884979486465
token_2_dim_43,Dimension 43,-0.14332085847854614
token_2_dim_44,Dimension 44,-0.059115830808877945
token_2_dim_45,Dimension 45,-0.00034593045711517334
token_2_dim_46,Dimension 46,0.02889956533908844
token_2_dim_47,Dimension 47,0.09354433417320251
token_2_dim_48,Dimension 48,-0.044657763093709946
token_2_dim_49,Dimension 49,-0.03301779925823212
token_2_dim_50,Dimension 50,0.04285085201263428
token_2_dim_51,Dimension 51,0.03250095620751381
token_2_dim_52,Dimension 52,0.039043717086315155
token_2_dim_53,Dimension 53,0.09912346303462982
token_2_dim_54,Dimension 54,-0.4638007879257202
token_2_dim_55,Dimension 55,0.12929241359233856
token_2_dim_56,Dimension 56,-0.15615352988243103
token_2_dim_57,Dimension 57,0.3925943076610565
token_2_dim_58,Dimension 58,0.022792495787143707
token_2_dim_59,Dimension 59,-0.08263210952281952
token_2_dim_60,Dimension 60,0.08549986779689789
token_2_dim_61,Dimension 61,0.050520725548267365
token_2_dim_62,Dimension 62,0.5281415581703186
token_2_dim_63,Dimension 63,-0.05735894665122032
token_2_dim_64,Dimension 64,0.19020412862300873
token_2_dim_65,Dimension 65,0.13983456790447235
token_2_dim_66,Dimension 66,-0.040024515241384506
token_2_dim_67,Dimension 67,-0.012708809226751328
token_2_dim_68,Dimension 68,0.02185463160276413
token_2_dim_69,Dimension 69,0.1204666718840599
token_2_dim_70,Dimension 70,-0.12319567799568176
token_2_dim_71,Dimension 71,0.0584370456635952
token_2_dim_72,Dimension 72,0.15460491180419922
token_2_dim_73,Dimension 73,-0.045299232006073
token_2_dim_74,Dimension 74,-0.016728773713111877
token_2_dim_75,Dimension 75,0.20254257321357727
token_2_dim_76,Dimension 76,-0.30893614888191223
token_2_dim_77,Dimension 77,-0.07766558974981308
token_2_dim_78,Dimension 78,-0.031361714005470276
token_2_dim_79,Dimension 79,0.08638188242912292
token_2_dim_80,Dimension 80,-0.115816630423069
token_2_dim_81,Dimension 81,0.046933673322200775
token_2_dim_82,Dimension 82,0.12912105023860931
token_2_dim_83,Dimension 83,-0.14829879999160767
token_2_dim_84,Dimension 84,-0.04655042290687561
token_2_dim_85,Dimension 85,-0.006740853190422058
token_2_dim_86,Dimension 86,0.06298986822366714
token_2_dim_87,Dimension 87,0.0904274731874466
token_2_dim_88,Dimension 88,0.005841337144374847
token_2_dim_89,Dimension 89,-0.018186315894126892
token_2_dim_90,Dimension 90,0.03978951275348663
token_2_dim_91,Dimension 91,-0.0014775730669498444
token_2_dim_92,Dimension 92,0.01826561987400055
token_2_dim_93,Dimension 93,-0.06574749946594238
token_2_dim_94,Dimension 94,-0.15838585793972015
token_2_dim_95,Dimension 95,0.05063812434673309
token_2_dim_96,Dimension 96,-0.05465315282344818
token_2_dim_97,Dimension 97,-0.03736181557178497
token_2_dim_98,Dimension 98,-0.025169748812913895
token_2_dim_99,Dimension 99,-0.4559701681137085
token_2_dim_100,Dimension 100,-0.04991073161363602
token_2_dim_101,Dimension 101,-0.08792290836572647
token_2_dim_102,Dimension 102,-0.015208262018859386
token_2_dim_103,Dimension 103,0.12767815589904785
token_2_dim_104,Dimension 104,-0.035316113382577896
token_2_dim_105,Dimension 105,0.01162039302289486
token_2_dim_106,Dimension 106,-0.0068100253120064735
token_2_dim_107,Dimension 107,0.13688182830810547
token_2_dim_108,Dimension 108,0.037871889770030975
token_2_dim_109,Dimension 109,-0.051610223948955536
token_2_dim_110,Dimension 110,0.3890989422798157
token_2_dim_111,Dimension 111,-0.002749525010585785
token_2_dim_112,Dimension 112,0.3662295639514923
token_2_dim_113,Dimension 113,-0.12971526384353638
token_2_dim_114,Dimension 114,-0.059789083898067474
token_2_dim_115,Dimension 115,-0.055816471576690674
token_2_dim_116,Dimension 116,-0.11636999249458313
token_2_dim_117,Dimension 117,-0.37288033962249756
token_2_dim_118,Dimension 118,0.13646306097507477
token_2_dim_119,Dimension 119,0.13777495920658112
token_2_dim_120,Dimension 120,-0.038307905197143555
token_2_dim_121,Dimension 121,-0.06308132410049438
token_2_dim_122,Dimension 122,0.017282377928495407
token_2_dim_123,Dimension 123,-0.26408252120018005
token_2_dim_124,Dimension 124,-0.09012549370527267
token_2_dim_125,Dimension 125,0.14465799927711487
token_2_dim_126,Dimension 126,0.10756094753742218
token_2_dim_127,Dimension 127,0.34238868951797485
token_2_dim_128,Dimension 128,0.6253707408905029
token_2_dim_129,Dimension 129,0.07433339953422546
token_2_dim_130,Dimension 130,0.0319671630859375
token_2_dim_131,Dimension 131,0.2875128388404846
token_2_dim_132,Dimension 132,0.06415089964866638
token_2_dim_133,Dimension 133,-0.4344193637371063
token_2_dim_134,Dimension 134,-0.133243590593338
token_2_dim_135,Dimension 135,0.024202242493629456
token_2_dim_136,Dimension 136,0.16943183541297913
token_2_dim_137,Dimension 137,0.07808386534452438
token_2_dim_138,Dimension 138,-0.06381406635046005
token_2_dim_139,Dimension 139,0.05794724076986313
token_2_dim_140,Dimension 140,-0.38822585344314575
token_2_dim_141,Dimension 141,-0.2041442096233368
token_2_dim_142,Dimension 142,0.08198243379592896
token_2_dim_143,Dimension 143,-0.17551207542419434
token_2_dim_144,Dimension 144,0.059188853949308395
token_2_dim_145,Dimension 145,0.6006264090538025
token_2_dim_146,Dimension 146,0.03919325768947601
token_2_dim_147,Dimension 147,0.022238444536924362
token_2_dim_148,Dimension 148,-0.050712477415800095
token_2_dim_149,Dimension 149,-0.03307002782821655
token_2_dim_150,Dimension 150,0.0014443453401327133
token_2_dim_151,Dimension 151,0.09545668214559555
token_2_dim_152,Dimension 152,-0.05478610470890999
token_2_dim_153,Dimension 153,0.06934860348701477
token_2_dim_154,Dimension 154,0.5914298892021179
token_2_dim_155,Dimension 155,-0.0960506796836853
token_2_dim_156,Dimension 156,0.014178838580846786
token_2_dim_157,Dimension 157,-0.015039314515888691
token_2_dim_158,Dimension 158,-0.010347086004912853
token_2_dim_159,Dimension 159,0.0609259307384491
token_2_dim_160,Dimension 160,0.7477605938911438
token_2_dim_161,Dimension 161,-0.46465009450912476
token_2_dim_162,Dimension 162,-0.2216324359178543
token_2_dim_163,Dimension 163,0.046207793056964874
token_2_dim_164,Dimension 164,0.6403699517250061
token_2_dim_165,Dimension 165,-0.02101077139377594
token_2_dim_166,Dimension 166,0.011907955631613731
token_2_dim_167,Dimension 167,0.040201541036367416
token_2_dim_168,Dimension 168,-0.05366642400622368
token_2_dim_169,Dimension 169,-0.029131349176168442
token_2_dim_170,Dimension 170,-0.031827133148908615
token_2_dim_171,Dimension 171,0.03248263895511627
token_2_dim_172,Dimension 172,0.018941516056656837
token_2_dim_173,Dimension 173,-0.05355222150683403
token_2_dim_174,Dimension 174,-0.013260789215564728
token_2_dim_175,Dimension 175,-0.06545735895633698
token_2_dim_176,Dimension 176,0.0017028842121362686
token_2_dim_177,Dimension 177,-0.006307188421487808
token_2_dim_178,Dimension 178,0.027543481439352036
token_2_dim_179,Dimension 179,0.06524373590946198
token_2_dim_180,Dimension 180,0.05264986306428909
token_2_dim_181,Dimension 181,-0.05503575876355171
token_2_dim_182,Dimension 182,0.04258248209953308
token_2_dim_183,Dimension 183,0.0237387977540493
token_2_dim_184,Dimension 184,0.07471751421689987
token_2_dim_185,Dimension 185,0.12999798357486725
token_2_dim_186,Dimension 186,0.09478621184825897
token_2_dim_187,Dimension 187,-0.2023148536682129
token_2_dim_188,Dimension 188,0.11854630708694458
token_2_dim_189,Dimension 189,0.09141814708709717
token_2_dim_190,Dimension 190,-0.2111603319644928
token_2_dim_191,Dimension 191,0.017198681831359863
token_2_dim_192,Dimension 192,-0.0963631272315979
token_2_dim_193,Dimension 193,0.0590544193983078
token_2_dim_194,Dimension 194,0.05045556277036667
token_2_dim_195,Dimension 195,0.0021809637546539307
token_2_dim_196,Dimension 196,0.05768480896949768
token_2_dim_197,Dimension 197,0.024201445281505585
token_2_dim_198,Dimension 198,0.3482818603515625
token_2_dim_199,Dimension 199,-0.14532440900802612
token_2_dim_200,Dimension 200,0.013616397976875305
token_2_dim_201,Dimension 201,0.0772937536239624
token_2_dim_202,Dimension 202,0.08577162772417068
token_2_dim_203,Dimension 203,0.05945508927106857
token_2_dim_204,Dimension 204,-0.08299314975738525
token_2_dim_205,Dimension 205,-0.15102674067020416
token_2_dim_206,Dimension 206,0.02027534693479538
token_2_dim_207,Dimension 207,-0.058115486055612564
token_2_dim_208,Dimension 208,-0.03534307703375816
token_2_dim_209,Dimension 209,0.5508543252944946
token_2_dim_210,Dimension 210,-0.06699230521917343
token_2_dim_211,Dimension 211,0.05059201270341873
token_2_dim_212,Dimension 212,0.1514115333557129
token_2_dim_213,Dimension 213,0.35585513710975647
token_2_dim_214,Dimension 214,-0.5782443881034851
token_2_dim_215,Dimension 215,-0.04694627225399017
token_2_dim_216,Dimension 216,-0.03353874385356903
token_2_dim_217,Dimension 217,-0.43545791506767273
token_2_dim_218,Dimension 218,0.2152167111635208
token_2_dim_219,Dimension 219,0.02037215232849121
token_2_dim_220,Dimension 220,0.0819096714258194
token_2_dim_221,Dimension 221,-0.10245537757873535
token_2_dim_222,Dimension 222,-0.0006298050284385681
token_2_dim_223,Dimension 223,-0.09123243391513824
token_2_dim_224,Dimension 224,-0.3724718689918518
token_2_dim_225,Dimension 225,-0.08098512142896652
token_2_dim_226,Dimension 226,-0.4238337278366089
token_2_dim_227,Dimension 227,-0.04757390543818474
token_2_dim_228,Dimension 228,0.1040211096405983
token_2_dim_229,Dimension 229,0.3372688889503479
token_2_dim_230,Dimension 230,-0.12972833216190338
token_2_dim_231,Dimension 231,-0.34511008858680725
token_2_dim_232,Dimension 232,0.053095415234565735
token_2_dim_233,Dimension 233,0.15475720167160034
token_2_dim_234,Dimension 234,0.49972400069236755
token_2_dim_235,Dimension 235,-0.07584032416343689
token_2_dim_236,Dimension 236,-0.05363091081380844
token_2_dim_237,Dimension 237,-0.21506953239440918
token_2_dim_238,Dimension 238,-0.020148197188973427
token_2_dim_239,Dimension 239,0.00438573956489563
token_2_dim_240,Dimension 240,0.0877271294593811
token_2_dim_241,Dimension 241,0.023409420624375343
token_2_dim_242,Dimension 242,-0.33199092745780945
token_2_dim_243,Dimension 243,0.5183193683624268
token_2_dim_244,Dimension 244,0.06461171060800552
token_2_dim_245,Dimension 245,-0.01702161133289337
token_2_dim_246,Dimension 246,-0.09009741246700287
token_2_dim_247,Dimension 247,0.1768646240234375
token_2_dim_248,Dimension 248,-0.09272587299346924
token_2_dim_249,Dimension 249,-0.027147283777594566
token_2_dim_250,Dimension 250,-0.08024778962135315
token_2_dim_251,Dimension 251,0.059942908585071564
token_2_dim_252,Dimension 252,-0.29698312282562256
token_2_dim_253,Dimension 253,0.34217578172683716
token_2_dim_254,Dimension 254,0.15198135375976562
token_2_dim_255,Dimension 255,0.21779219806194305
token_3,Token: שִׁית → שִׁ֖י,Contribution to sum
token_3_dim_0,Dimension 0,0.012596260756254196
token_3_dim_1,Dimension 1,-0.16346678137779236
token_3_dim_2,Dimension 2,0.0785069614648819
token_3_dim_3,Dimension 3,0.15472055971622467
token_3_dim_4,Dimension 4,0.08705116808414459
token_3_dim_5,Dimension 5,-0.020631439983844757
token_3_dim_6,Dimension 6,0.08792506903409958
token_3_dim_7,Dimension 7,0.0029889142606407404
token_3_dim_8,Dimension 8,0.12676113843917847
token_3_dim_9,Dimension 9,-0.26535943150520325
token_3_dim_10,Dimension 10,0.3075529932975769
token_3_dim_11,Dimension 11,0.24834425747394562
token_3_dim_12,Dimension 12,0.2138979434967041
token_3_dim_13,Dimension 13,-0.09166128933429718
token_3_dim_14,Dimension 14,-0.02262255549430847
token_3_dim_15,Dimension 15,0.04584217816591263
token_3_dim_16,Dimension 16,-0.08124111592769623
token_3_dim_17,Dimension 17,-0.07592914998531342
token_3_dim_18,Dimension 18,0.03217926248908043
token_3_dim_19,Dimension 19,0.01244780421257019
token_3_dim_20,Dimension 20,0.011503323912620544
token_3_dim_21,Dimension 21,-0.07034651935100555
token_3_dim_22,Dimension 22,-0.13827110826969147
token_3_dim_23,Dimension 23,-0.14382335543632507
token_3_dim_24,Dimension 24,-0.13212847709655762
token_3_dim_25,Dimension 25,0.03031812608242035
token_3_dim_26,Dimension 26,0.02248498797416687
token_3_dim_27,Dimension 27,0.058054178953170776
token_3_dim_28,Dimension 28,0.20527109503746033
token_3_dim_29,Dimension 29,-0.07157841324806213
token_3_dim_30,Dimension 30,0.15298280119895935
token_3_dim_31,Dimension 31,-0.06621698290109634
token_3_dim_32,Dimension 32,-0.07813496887683868
token_3_dim_33,Dimension 33,0.12011007964611053
token_3_dim_34,Dimension 34,-0.14423464238643646
token_3_dim_35,Dimension 35,-0.09609059244394302
token_3_dim_36,Dimension 36,-0.015730977058410645
token_3_dim_37,Dimension 37,-0.07846839725971222
token_3_dim_38,Dimension 38,-0.06169625371694565
token_3_dim_39,Dimension 39,0.03863264620304108
token_3_dim_40,Dimension 40,0.04369201883673668
token_3_dim_41,Dimension 41,0.3348555564880371
token_3_dim_42,Dimension 42,0.0065511614084243774
token_3_dim_43,Dimension 43,-0.031292304396629333
token_3_dim_44,Dimension 44,-0.06430405378341675
token_3_dim_45,Dimension 45,0.29525941610336304
token_3_dim_46,Dimension 46,0.013754807412624359
token_3_dim_47,Dimension 47,0.12466362118721008
token_3_dim_48,Dimension 48,-0.0023186691105365753
token_3_dim_49,Dimension 49,0.043441079556941986
token_3_dim_50,Dimension 50,0.12688174843788147
token_3_dim_51,Dimension 51,0.3112834692001343
token_3_dim_52,Dimension 52,0.1496461033821106
token_3_dim_53,Dimension 53,-0.2987229824066162
token_3_dim_54,Dimension 54,-0.0553218275308609
token_3_dim_55,Dimension 55,0.14865706861019135
token_3_dim_56,Dimension 56,0.3111531138420105
token_3_dim_57,Dimension 57,0.12235875427722931
token_3_dim_58,Dimension 58,-0.04428335279226303
token_3_dim_59,Dimension 59,-0.02950480952858925
token_3_dim_60,Dimension 60,0.09174410998821259
token_3_dim_61,Dimension 61,-0.18602070212364197
token_3_dim_62,Dimension 62,0.10766707360744476
token_3_dim_63,Dimension 63,0.006545647978782654
token_3_dim_64,Dimension 64,0.1003064438700676
token_3_dim_65,Dimension 65,0.12398156523704529
token_3_dim_66,Dimension 66,0.012092553079128265
token_3_dim_67,Dimension 67,0.006822666153311729
token_3_dim_68,Dimension 68,-0.054405007511377335
token_3_dim_69,Dimension 69,-0.15518097579479218
token_3_dim_70,Dimension 70,-0.08913940191268921
token_3_dim_71,Dimension 71,0.1554587483406067
token_3_dim_72,Dimension 72,-0.11570566892623901
token_3_dim_73,Dimension 73,0.010602574795484543
token_3_dim_74,Dimension 74,-0.015286490321159363
token_3_dim_75,Dimension 75,0.36246246099472046
token_3_dim_76,Dimension 76,-0.23693828284740448
token_3_dim_77,Dimension 77,-0.03875654935836792
token_3_dim_78,Dimension 78,-0.01227390207350254
token_3_dim_79,Dimension 79,0.06966297328472137
token_3_dim_80,Dimension 80,-0.09764239937067032
token_3_dim_81,Dimension 81,0.11802152544260025
token_3_dim_82,Dimension 82,-0.15454627573490143
token_3_dim_83,Dimension 83,-0.04029383882880211
token_3_dim_84,Dimension 84,-0.03707946091890335
token_3_dim_85,Dimension 85,-0.275206983089447
token_3_dim_86,Dimension 86,-0.11957969516515732
token_3_dim_87,Dimension 87,0.03193439543247223
token_3_dim_88,Dimension 88,-0.07870174199342728
token_3_dim_89,Dimension 89,-0.009589560329914093
token_3_dim_90,Dimension 90,0.1417963206768036
token_3_dim_91,Dimension 91,-0.06163956969976425
token_3_dim_92,Dimension 92,0.10574476420879364
token_3_dim_93,Dimension 93,-0.03014388494193554
token_3_dim_94,Dimension 94,-0.036587417125701904
token_3_dim_95,Dimension 95,-0.014518406242132187
token_3_dim_96,Dimension 96,-0.06317585706710815
token_3_dim_97,Dimension 97,-0.17951029539108276
token_3_dim_98,Dimension 98,-0.15250837802886963
token_3_dim_99,Dimension 99,-0.14632566273212433
token_3_dim_100,Dimension 100,0.10065066069364548
token_3_dim_101,Dimension 101,-0.08291839808225632
token_3_dim_102,Dimension 102,0.1708885133266449
token_3_dim_103,Dimension 103,-0.01944049447774887
token_3_dim_104,Dimension 104,0.016536373645067215
token_3_dim_105,Dimension 105,-0.10955818742513657
token_3_dim_106,Dimension 106,0.020923012867569923
token_3_dim_107,Dimension 107,0.06286294758319855
token_3_dim_108,Dimension 108,-0.09798161685466766
token_3_dim_109,Dimension 109,-0.0030782739631831646
token_3_dim_110,Dimension 110,0.21333365142345428
token_3_dim_111,Dimension 111,-0.15055978298187256
token_3_dim_112,Dimension 112,-0.029908066615462303
token_3_dim_113,Dimension 113,0.07516231387853622
token_3_dim_114,Dimension 114,-0.03175279498100281
token_3_dim_115,Dimension 115,0.1827397346496582
token_3_dim_116,Dimension 116,-0.06005694717168808
token_3_dim_117,Dimension 117,0.15347729623317719
